formation_id,text,intitule,labels_18,taxonomy_ids,multi_hot,statut_annotation
dfe2b2e277fffed2,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : Présentiel Durée : 320 h Certification : RNCP 38616 Codes ROME : 0 Organisme : LE WAGON",Concepteur développeur en intelligence artificielle et analyse big data,Machine Learning | NLP | Data Engineering | Data Science | Python pour l’IA | Éthique de l’IA | Big Data | Visualisation | Automatisation | Séries temporelles,auto.intro|de.intro|ds.big_data|ds.intro|ds.time_series|ds.visualization|gov.ethics|ml.intro|nlp.intro|prog.python,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",ia_confirmee
23af9767b055877b,"Intitulé : Concepteur développeur en intelligence artificielle et analyse big data Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 3 mois Certification : RNCP 38616 Codes ROME : 0 Organisme : ALYRA",Concepteur développeur en intelligence artificielle et analyse big data,Machine Learning | Deep Learning | Data Science | Python pour l’IA | Visualisation | Data Engineering,de.intro|dl.intro|ds.big_data|ds.intro|ds.visualization|ml.intro|prog.python,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0]",ia_confirmee
ee3aaf667169db6f,Intitulé : Améliorer l'efficacité de sa TPE à l'aide de l'IA Public cible : Dirigeants de TPE/PME souhaitant intégrer l'IA dans leur activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 7311 Codes ROME : 0 Organisme : MON POLE FORMATION,Améliorer l'efficacité de sa TPE à l'aide de l'IA,Prompt Engineering | IA générative | Data Science | Éthique de l’IA | No-code / Low-code | RAG | Automatisation,auto.intro|auto.nocode|ds.intro|gov.ethics|nlp.generative_ai|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",ia_confirmee
e032ceec1e8ad533,Intitulé : Améliorer l'efficacité de sa TPE à l'aide de l'IA Public cible : Dirigeants de TPE/PME souhaitant intégrer l'IA dans leur activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 7311 Codes ROME : 0 Organisme : HUGGY,Améliorer l'efficacité de sa TPE à l'aide de l'IA,Prompt Engineering | IA générative | Éthique de l’IA | No-code / Low-code | RAG | Automatisation,auto.intro|auto.nocode|gov.ethics|nlp.generative_ai|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",ia_confirmee
6eaf0a990d2afa64,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : SKILLS AND PERFORMANCE,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
255a64bafcfd90ac,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : TIRET DU 6,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Prompt Engineering | IA générative | Éthique de l’IA | Automatisation | Gestion de projet IA,auto.intro|gov.ethics|nlp.generative_ai|nlp.prompt_engineering|pm.intro,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",ia_confirmee
bfffd58b17d71115,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6891 Codes ROME : 0 Organisme : SYDO,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
0946346b8596147c,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : TARGET TRAINING & COACHING,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.intro,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
962b9f5af7fc7993,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : GRETA NORD ISERE,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.intro,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
fd478fe63c16e4ef,"Intitulé : Expert en systèmes d'information et sécurité Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 1 an Certification : RNCP 39394 Codes ROME : 0 Organisme : ADG",Expert en systèmes d'information et sécurité,Data Science | Python pour l’IA | Visualisation,ds.intro|ds.visualization|prog.python,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",ia_confirmee
464b2dcbcd0a6308,"Intitulé : Développeur en intelligence artificielle Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 6 mois Certification : RNCP 37827 Codes ROME : 0 Organisme : IQ FACTORY",Développeur en intelligence artificielle,Machine Learning | Deep Learning | NLP | Computer Vision | Data Science | Python pour l’IA | Éthique de l’IA | Visualisation | Automatisation | Séries temporelles | Data Engineering,auto.intro|cv.intro|de.intro|dl.intro|ds.intro|ds.time_series|ds.visualization|gov.ethics|ml.intro|nlp.intro|prog.python,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0]",ia_confirmee
cde4e0c84efdb60d,"Intitulé : Expert en intelligence économique Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 1 an Certification : RNCP 40898 Codes ROME : 0 Organisme : ECOLE SUP LIBRE SCIENC COM APPLIQUEES",Expert en intelligence économique,NLP | Data Science | Éthique de l’IA | Visualisation,ds.intro|ds.visualization|gov.ethics|nlp.intro,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
a176d9ffd09009f5,"Intitulé : Introduire l'intelligence artificielle pour optimiser l'activité et certaines tâches au sein d'une organisation, dans le respect des réglementations en vigueur Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 7029 Codes ROME : 0 Organisme : SKEMA BUSINESS SCHOOL","Introduire l'intelligence artificielle pour optimiser l'activité et certaines tâches au sein d'une organisation, dans le respect des réglementations en vigueur",Deep Learning | NLP | Prompt Engineering | IA générative | Éthique de l’IA,dl.intro|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
4aa85beede314517,"Intitulé : MASTER Informatique (fiche nationale) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 950 h Certification : RNCP 39278 Codes ROME : 0 Organisme : UNIVERSITE PARIS-SACLAY",MASTER Informatique (fiche nationale),Machine Learning | Deep Learning | NLP,dl.intro|ml.intro|nlp.intro,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ia_confirmee
2406823acc998fd2,"Intitulé : MASTER Analyse et politique économique (fiche nationale) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 410 h Certification : RNCP 39004 Codes ROME : 0 Organisme : Université de Strasbourg - IPAG",MASTER Analyse et politique économique (fiche nationale),Machine Learning | Deep Learning | NLP | IA générative | Data Science | Éthique de l’IA | Big Data | Visualisation | Reinforcement Learning,dl.intro|ds.big_data|ds.intro|ds.visualization|gov.ethics|ml.intro|ml.reinforcement|nlp.generative_ai|nlp.intro,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",ia_confirmee
9471626087976a0e,"Intitulé : MASTER Analyse et politique économique (fiche nationale) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 488 h Certification : RNCP 39004 Codes ROME : 0 Organisme : Université de Strasbourg - IPAG",MASTER Analyse et politique économique (fiche nationale),Machine Learning | Data Science | Éthique de l’IA,ds.intro|gov.ethics|ml.intro,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
25b2ea83b4bf81ff,"Intitulé : Manipuler, analyser et visualiser des données grâce aux modules Python de Data Science Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 45 h Certification : RS 6763 Codes ROME : 0 Organisme : SENZA","Manipuler, analyser et visualiser des données grâce aux modules Python de Data Science",Data Science | Python pour l’IA | Visualisation | RAG,ds.intro|ds.visualization|nlp.rag|prog.python,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",ia_confirmee
7d798ebd248fe952,Intitulé : Améliorer l'efficacité de sa TPE à l'aide de l'IA Public cible : Dirigeants de TPE/PME souhaitant intégrer l'IA dans leur activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 7311 Codes ROME : 0 Organisme : KEVPROCONSULT,Améliorer l'efficacité de sa TPE à l'aide de l'IA,Prompt Engineering | Data Science | Éthique de l’IA | RAG | Automatisation,auto.intro|ds.intro|gov.ethics|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
1c62d5bc3cacf7ee,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : Non communiquée Certification : RS 6776 Codes ROME : 0 Organisme : SOGINOV,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Deep Learning | NLP | Computer Vision | IA générative | Éthique de l’IA | Automatisation | Gestion de projet IA,auto.intro|cv.intro|dl.intro|gov.ethics|nlp.generative_ai|nlp.intro|pm.intro,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",ia_confirmee
fdbfe06c6be2c612,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : MBCS,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
0f77164fd02a3c33,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6891 Codes ROME : 0 Organisme : DOLFI,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
ae098a91d35cc824,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6891 Codes ROME : 0 Organisme : ARKESYS.NET,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,NLP | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.intro,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
d53ccf70a673c9c5,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 35 h Certification : RS 6891 Codes ROME : 0 Organisme : ARKESYS.NET,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,NLP | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.intro,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
f7a0476c781879cf,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : Présentiel Durée : 14 h Certification : RS 6891 Codes ROME : 0 Organisme : DOLFI,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,NLP | Prompt Engineering | IA générative | Éthique de l’IA | RAG,gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
3e759fc252f57423,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 6776 Codes ROME : 0 Organisme : DUMAS STEPHANIE,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA | Automatisation,auto.intro|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
ee06dabd2b2ba34a,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 35 h Certification : RS 6776 Codes ROME : 0 Organisme : DJAVENIR,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA | RAG,gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
96908d057c5c54b3,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : THE MEDIA FACULTY 2,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA | Automatisation | Reinforcement Learning,auto.intro|gov.ethics|ml.reinforcement|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
ee2afa88beee1b2b,Intitulé : Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 35 h Certification : RS 7232 Codes ROME : 0 Organisme : CCI CAMPUS ALSACE,Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable,Deep Learning | Prompt Engineering | IA générative | Éthique de l’IA,dl.intro|gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
618d62aca2eb96be,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 190 h Certification : RS 6776 Codes ROME : 0 Organisme : M2I SCRIBTEL,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
3476ad9e7bf4c682,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : DIGIT FORMATIONS,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA | Automatisation,auto.intro|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
c8086227e9e429fe,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : ECOLE ADR TECH,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
95d1da35840c3772,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : MANDYBEN,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Deep Learning | NLP | Prompt Engineering | IA générative | Python pour l’IA | Éthique de l’IA | No-code / Low-code | RAG,auto.nocode|dl.intro|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|nlp.rag|prog.python,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]",ia_confirmee
e5e94509f9f615ab,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : TRAINED MANAGER,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA | Automatisation,auto.intro|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
709b6c5a8c0970bd,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : INSTITUT MON ASSISTANT NUMERIQUE,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA | RAG | Automatisation,auto.intro|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
46b34d23ab483282,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 16 h Certification : RS 6776 Codes ROME : 0 Organisme : LDG SCHOOL,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | IA générative | Éthique de l’IA | Visualisation | No-code / Low-code | Automatisation | Data Engineering,auto.intro|auto.nocode|de.intro|ds.visualization|gov.ethics|nlp.generative_ai|nlp.intro,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]",ia_confirmee
5f7b9894b9bff116,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 35 h Certification : RS 6891 Codes ROME : 0 Organisme : F3DF,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,NLP | Prompt Engineering | IA générative | Éthique de l’IA | Automatisation,auto.intro|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
e2ea25b4e1eac877,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 35 h Certification : RS 6891 Codes ROME : 0 Organisme : VIDEO DESIGN FORMATION,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
b0b0aabafcbff13a,Intitulé : Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 7232 Codes ROME : 0 Organisme : CCI FORMATION PRO,Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable,Prompt Engineering | IA générative | Éthique de l’IA | Visualisation | Automatisation,auto.intro|ds.visualization|gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
9abc6c8bfb27e89b,Intitulé : Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 7232 Codes ROME : 0 Organisme : CCI FORMATION PRO,Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable,NLP | Prompt Engineering | IA générative | Éthique de l’IA | RAG | Automatisation,auto.intro|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
60b195e1486acfeb,Intitulé : Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 7232 Codes ROME : 0 Organisme : ECOLE SUPERIEURE DES TECHNOLOGIES INDUSTRIELLES AVANCEES - ESTIA,Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable,Deep Learning | Prompt Engineering | IA générative | Éthique de l’IA,dl.intro|gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
966f4a8a79690e05,Intitulé : Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 35 h Certification : RS 7232 Codes ROME : 0 Organisme : CCI FORMATION CONTINUE,Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable,Deep Learning | Prompt Engineering | IA générative | Éthique de l’IA,dl.intro|gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
dc3c79bf21ce1525,Intitulé : Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 7232 Codes ROME : 0 Organisme : CHAMBRE COMMERCE ET INDUSTRIE GRENOBLE,Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable,Deep Learning | Prompt Engineering | IA générative | Éthique de l’IA,dl.intro|gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
